 ,Label,Area,Mean,StdDev,Min,Max,Perim.
6059,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07818-06542,21.336,1.308,0.288,0.886,2.077,18.557
6060,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07832-09506,0.821,2.688,0.088,2.625,2.750,3.624
6061,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07837-09526,2.462,2.031,0.270,1.556,2.375,5.811
6062,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07838-09499,3.283,2.215,0.263,1.778,2.556,5.811
6063,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07841-09520,0.410,1.600,0.000,1.600,1.600,2.562
6064,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07846-09522,0.821,2.212,0.171,2.091,2.333,3.843
6065,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07846-09490,16.413,2.483,0.516,1.667,4.125,14.714
6066,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07848-09527,11.078,2.488,0.416,1.545,3.167,13.653
6067,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07852-09500,4.103,1.548,0.319,1.154,2.100,7.092
6068,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07850-09507,187.513,2.564,0.856,1.154,5.095,66.698
6069,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07855-06950,89.448,2.433,0.489,1.250,3.588,35.833
6070,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07865-09280,6.155,1.096,0.115,0.881,1.280,8.528
6071,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07883-02759,45.134,2.419,0.776,1.077,4.650,25.649
6072,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07909-05166,72.215,2.394,1.084,0.638,6.600,40.143
6073,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07933-01568,3.693,2.539,0.419,1.800,3.143,7.092
6074,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07936-01570,0.410,2.143,0.000,2.143,2.143,2.562
6075,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07940-02178,2.052,1.517,0.241,1.286,1.833,5.435
6076,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07942-09090,6.975,2.162,0.329,1.615,2.800,8.903
6077,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07936-05274,85.755,2.068,0.870,0.783,4.500,35.303
6078,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07944-09553,107.092,2.203,0.380,1.227,3.294,38.240
6079,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07956-05088,43.083,2.953,0.547,2.000,4.500,23.462
6080,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07965-01896,194.899,2.083,0.563,1.000,3.653,52.424
6081,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07977-03362,16.823,2.104,0.343,1.304,2.826,15.089
6082,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07983-05169,4.103,1.239,0.119,1.065,1.400,7.622
6083,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07982-04171,16.413,2.302,0.342,1.385,3.125,14.714
6084,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07990-02389,0.410,2.222,0.000,2.222,2.222,2.562
6085,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07990-02393,6.565,1.784,0.217,1.455,2.375,8.903
6086,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07997-07049,60.726,2.564,0.733,1.267,4.900,37.270
6087,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:07999-03788,105.450,2.055,0.377,1.188,3.000,38.551
6088,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08006-04268,43.903,2.222,0.423,1.238,3.280,24.898
6089,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08014-04139,11.489,1.915,0.360,1.333,2.833,13.808
6090,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08016-04227,45.545,1.936,0.372,0.936,2.765,26.555
6091,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08039-03379,3.693,2.323,0.374,1.833,2.700,6.716
6092,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08047-06403,0.410,2.583,0.000,2.583,2.583,2.562
6093,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08045-06405,26.260,1.964,0.293,1.389,2.750,19.994
6094,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08050-02147,59.495,2.152,0.361,1.235,3.267,31.240
6095,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08059-03588,5.744,1.830,0.179,1.533,2.273,8.528
6096,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08058-01870,26.260,1.691,0.341,1.105,2.469,18.557
6097,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08099-08416,45.134,2.222,0.435,1.278,3.389,25.429
6098,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08106-09601,88.217,2.534,0.614,1.533,4.077,34.928
6099,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08138-08612,16.002,1.728,0.285,1.182,2.273,14.714
6100,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08142-03885,28.722,2.862,0.622,1.700,4.444,19.619
6101,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08148-05771,59.906,1.406,0.461,0.773,3.167,28.211
6102,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08152-04003,12.720,0.863,0.235,0.549,1.625,16.526
6103,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08157-03441,1.231,1.920,0.199,1.727,2.125,4.905
6104,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08160-03451,80.832,2.054,0.529,1.143,3.619,40.738
6105,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08170-09034,0.410,1.308,0.000,1.308,1.308,2.562
6106,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08170-04223,3.693,1.534,0.174,1.286,1.846,7.998
6107,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08171-04229,2.872,1.924,0.492,1.267,2.875,6.716
6108,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08187-05213,42.673,2.395,0.529,1.462,3.875,23.837
6109,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08205-01743,4.924,2.525,0.306,1.857,3.077,7.247
6110,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08206-08700,0.410,2.889,0.000,2.889,2.889,2.562
6111,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08210-08709,0.410,1.368,0.000,1.368,1.368,2.562
6112,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08211-08702,2.462,2.522,0.405,2.154,3.222,6.716
6113,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08212-08708,0.821,1.245,0.039,1.217,1.273,3.624
6114,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08218-08705,1.231,1.661,0.333,1.333,2.000,3.624
6115,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08217-08709,2.462,1.087,0.101,1.000,1.273,6.406
6116,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08221-08701,0.821,1.027,0.147,0.923,1.130,3.843
6117,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08222-08704,0.410,1.400,0.000,1.400,1.400,2.562
6118,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08224-08702,0.821,1.491,0.387,1.217,1.765,3.843
6119,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08224-08705,0.410,1.300,0.000,1.300,1.300,2.562
6120,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08225-08707,0.410,2.000,0.000,2.000,2.000,2.562
6121,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08228-08163,0.410,2.667,0.000,2.667,2.667,2.562
6122,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08226-07910,35.287,1.805,0.238,0.943,2.339,21.275
6123,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08304-05945,9.848,1.524,0.228,1.129,1.880,10.715
6124,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08305-04058,32.004,2.256,0.699,1.222,3.647,20.369
6125,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08323-09394,48.007,1.971,0.385,1.091,2.714,25.274
6126,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08343-07739,6.975,1.759,0.336,1.300,2.500,9.279
6127,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08360-08013,14.361,2.327,0.285,1.789,2.857,13.277
6128,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08354-03153,112.836,2.818,0.640,1.333,4.600,40.207
6129,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08377-07389,10.258,2.090,0.172,1.700,2.375,14.183
6130,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08374-01129,31.594,2.332,0.483,1.100,3.714,20.369
6131,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08449-08930,40.621,1.616,0.235,0.977,2.093,23.682
6132,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08476-07624,117.760,2.073,0.504,1.053,3.565,42.019
6133,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08493-07790,11.899,2.529,0.399,2.000,3.429,12.527
6134,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08512-04500,1.231,2.758,0.095,2.667,2.857,3.624
6135,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08509-04501,22.978,2.648,0.317,2.000,3.600,29.959
6136,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08515-04506,1.231,2.536,0.378,2.154,2.909,4.905
6137,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08544-06699,61.137,2.567,0.796,1.278,4.400,29.272
6138,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08552-06087,98.065,2.165,0.386,1.400,3.200,36.584
6139,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08560-06672,100.527,1.732,0.745,0.603,4.000,39.302
6140,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08583-07755,57.444,2.946,0.521,1.750,4.583,27.681
6141,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08617-03644,37.749,2.436,0.565,1.189,3.676,23.307
6142,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08617-09542,52.110,1.600,0.372,0.900,2.917,26.930
6143,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08646-03564,63.598,1.988,0.532,0.941,3.259,30.709
6144,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08663-09761,5.334,1.867,0.391,1.333,2.417,8.903
6145,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08666-06016,89.448,2.128,0.478,1.115,3.414,35.147
6146,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08669-03756,66.881,1.781,0.476,0.863,3.273,31.084
6147,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08675-04971,0.410,2.300,0.000,2.300,2.300,2.562
6148,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08677-04984,0.410,3.000,0.000,3.000,3.000,2.562
6149,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08679-04973,0.821,2.455,0.000,2.455,2.455,3.843
6150,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08679-04983,0.410,2.000,0.000,2.000,2.000,2.562
6151,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08680-04975,0.410,1.769,0.000,1.769,1.769,2.562
6152,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08676-04980,9.027,2.302,0.426,1.636,3.111,23.928
6153,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08673-02565,91.089,1.772,0.314,0.935,2.527,35.458
6154,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08722-04664,0.410,1.833,0.000,1.833,1.833,2.562
6155,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08725-04656,0.821,2.100,0.047,2.067,2.133,3.843
6156,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08730-08588,10.258,1.728,0.254,1.143,2.188,11.466
6157,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08831-05034,96.013,3.238,1.102,1.500,6.167,36.053
6158,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08836-04916,20.105,1.808,0.333,1.150,2.700,16.901
6159,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08855-05049,4.513,3.259,0.502,2.167,4.000,7.092
6160,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08873-05521,60.726,1.914,0.295,1.333,2.792,29.117
6161,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08888-09791,7.386,2.786,0.330,2.100,3.286,10.340
6162,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08895-05229,15.592,1.556,0.328,0.892,2.600,14.183
6163,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08909-04448,9.027,1.549,0.177,1.192,1.938,16.526
6164,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08917-07337,12.309,2.292,0.382,1.500,2.900,12.902
6165,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08925-05940,152.636,2.281,0.502,1.208,3.536,47.079
6166,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08936-04923,87.397,2.491,0.562,1.350,3.880,35.833
6167,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08947-04742,41.031,2.673,0.496,1.714,4.167,24.368
6168,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08964-04489,39.800,2.103,0.351,1.387,2.743,22.931
6169,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:08996-11447,19.695,2.188,0.506,1.368,3.500,15.995
6170,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09006-05396,43.493,1.953,0.401,1.250,3.545,24.368
6171,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09014-05736,66.060,2.302,0.609,1.261,3.806,30.929
6172,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09047-03637,34.877,3.511,0.834,1.882,6.000,22.025
6173,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09050-06857,36.518,2.787,0.379,2.000,4.000,24.368
6174,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09075-04621,6.975,2.349,0.359,1.882,3.364,8.903
6175,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09080-01545,0.410,2.000,0.000,2.000,2.000,2.562
6176,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09080-01542,6.975,2.437,0.230,2.000,2.769,12.152
6177,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09102-05031,0.821,2.100,0.566,1.700,2.500,3.843
6178,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09103-05034,50.468,2.893,0.808,1.520,5.143,28.367
6179,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09125-06370,128.018,2.449,0.465,1.250,4.062,43.456
6180,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09158-09388,21.336,2.043,0.328,1.500,2.909,16.370
6181,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09185-02916,43.083,3.045,0.443,2.250,4.714,24.743
6182,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09195-02351,41.031,2.168,0.275,1.538,2.900,24.898
6183,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09195-05022,37.749,2.518,0.576,1.455,4.000,22.931
6184,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09225-08987,82.883,2.727,0.403,1.588,3.938,33.711
6185,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09228-06651,95.193,2.329,0.511,1.333,4.222,36.739
6186,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09237-08821,11.899,1.826,0.245,1.375,2.667,12.372
6187,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09240-05235,22.978,2.712,0.536,1.800,3.857,16.901
6188,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09283-06953,46.365,2.426,0.425,1.421,3.462,25.649
6189,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09303-05580,20.105,2.465,0.274,2.000,3.167,16.746
6190,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09307-05065,6.155,1.717,0.175,1.457,2.042,9.809
6191,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09304-05737,38.569,2.184,0.337,1.474,3.385,22.556
6192,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09307-05427,22.978,1.979,0.314,1.364,2.857,19.463
6193,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09322-06409,34.877,1.474,0.225,0.913,2.128,21.275
6194,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09329-06661,21.747,2.099,0.497,1.136,3.121,16.901
6195,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09341-03980,33.646,2.316,0.459,1.333,3.250,21.120
6196,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09339-08829,83.704,2.417,0.443,1.278,3.650,33.116
6197,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09375-04995,0.410,2.000,0.000,2.000,2.000,2.562
6198,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09381-03162,174.383,2.159,0.612,1.026,3.571,49.331
6199,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09424-09596,32.415,2.603,0.359,1.812,3.556,21.275
6200,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09435-08673,6.155,1.578,0.218,1.130,2.056,9.434
6201,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09471-06221,55.803,2.385,0.712,1.182,4.143,30.334
6202,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09487-05034,0.410,2.222,0.000,2.222,2.222,2.562
6203,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09515-07989,99.706,1.757,0.790,0.639,5.091,37.645
6204,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09525-04512,22.567,1.954,0.316,1.375,3.000,18.182
6205,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09540-05997,26.260,2.439,0.407,1.650,3.529,18.182
6206,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09558-09667,44.724,2.347,0.726,1.160,3.903,24.898
6207,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09565-04994,0.821,1.650,0.141,1.550,1.750,3.843
6208,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09570-03708,35.697,2.286,0.473,1.200,3.429,25.054
6209,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09575-02605,16.413,2.559,0.314,2.000,3.375,15.464
6210,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09580-05797,16.823,1.975,0.265,1.444,2.500,16.746
6211,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09581-05818,58.264,2.125,0.613,1.053,3.793,29.648
6212,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09587-04363,5.744,2.998,0.353,2.455,3.625,8.903
6213,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09590-04528,22.157,2.278,0.371,1.706,3.294,16.901
6214,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09600-08641,0.410,2.000,0.000,2.000,2.000,2.562
6215,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09600-08641,4.513,2.099,0.162,1.800,2.385,7.622
6216,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09613-04586,6.565,1.864,0.231,1.519,2.409,8.903
6217,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09618-03263,2.052,2.091,0.287,1.765,2.500,5.811
6218,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09614-07197,48.827,2.251,0.403,1.438,3.308,26.555
6219,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09622-05039,26.260,1.722,0.320,1.067,2.500,19.088
6220,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09633-07715,31.594,2.826,0.312,2.071,3.750,20.900
6221,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09637-06357,116.939,2.078,0.727,1.034,3.935,42.330
6222,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09672-03683,7.386,1.390,0.206,1.000,1.857,12.902
6223,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09677-08633,19.695,2.514,0.427,1.733,3.643,16.901
6224,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09683-03697,3.693,1.859,0.374,1.421,2.500,7.687
6225,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09678-03685,99.296,1.513,0.274,0.966,2.273,40.583
6226,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09694-03686,2.462,1.967,0.330,1.600,2.417,6.406
6227,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09693-07870,19.285,2.237,0.335,1.667,3.364,16.370
6228,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09698-07176,60.316,2.416,0.548,1.111,3.571,28.586
6229,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09700-06519,43.083,2.621,0.569,1.588,4.000,24.743
6230,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09713-05280,52.930,2.460,0.370,1.400,3.231,27.150
6231,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09728-05767,0.410,2.700,0.000,2.700,2.700,2.562
6232,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09731-05768,2.052,2.367,0.276,2.083,2.800,4.905
6233,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09731-03220,102.989,2.198,0.496,1.083,3.500,40.363
6234,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09737-06827,35.287,3.274,0.667,2.077,4.917,21.650
6235,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09740-05936,30.773,1.927,0.208,1.529,2.435,19.838
6236,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09737-06368,66.060,1.775,0.237,1.261,2.368,30.243
6237,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09758-04760,0.410,2.615,0.000,2.615,2.615,2.562
6238,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09758-04768,0.410,2.462,0.000,2.462,2.462,2.562
6239,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09760-04762,0.410,2.583,0.000,2.583,2.583,2.562
6240,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09759-04762,22.978,2.520,0.344,1.929,3.182,25.209
6241,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09760-03725,29.132,1.995,0.349,1.154,2.632,20.744
6242,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09757-05702,89.448,1.771,0.366,1.000,2.762,34.928
6243,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09770-05238,75.908,2.824,0.676,1.250,5.000,32.055
6244,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09775-03309,79.601,2.520,0.395,1.714,3.667,34.552
6245,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09775-03220,94.782,2.047,0.303,1.364,2.870,36.739
6246,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09794-07672,50.468,1.521,0.304,0.915,2.160,26.024
6247,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09813-04999,74.267,1.999,0.628,0.889,3.141,30.929
6248,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09817-05983,22.157,2.430,0.576,1.273,3.900,16.746
6249,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09818-05107,11.489,1.381,0.174,1.107,1.964,14.183
6250,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09820-10185,15.592,2.178,0.370,1.400,2.857,15.089
6251,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09850-04077,70.574,2.884,0.672,1.526,5.000,30.929
6252,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09865-07658,63.188,1.825,0.394,0.970,2.688,29.117
6253,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09871-05335,43.903,1.888,0.421,0.871,2.630,24.743
6254,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09910-06069,97.654,2.538,0.697,1.300,4.088,36.053
6255,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09921-07223,45.134,2.015,0.366,1.176,3.083,24.898
6256,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09933-04450,0.410,1.800,0.000,1.800,1.800,2.562
6257,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09941-08108,7.796,2.049,0.216,1.667,2.417,10.185
6258,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09952-03132,4.513,1.633,0.238,1.333,2.154,10.715
6259,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09941-07821,190.385,2.079,0.713,0.829,4.889,71.136
6260,slice0011_Result of After_GA3_B2 Region1_Merged_RAW_ch01.tif:09954-03711,15.182,2.103,0.339,1.562,2.923,14.559
