 ,Label,Area,Mean,StdDev,Min,Max,Perim.
4205,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05643-09473,66.881,1.567,0.297,0.810,2.217,30.023
4206,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05651-03178,4.924,1.956,0.383,1.600,3.000,8.968
4207,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05654-02216,25.029,2.047,0.477,1.000,3.375,17.651
4208,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05678-04675,0.410,0.532,0.000,0.532,0.532,2.562
4209,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05679-04673,0.410,0.697,0.000,0.697,0.697,2.562
4210,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05677-07174,38.159,1.213,0.198,0.800,1.652,23.617
4211,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05678-04676,45.545,1.011,0.448,0.521,2.727,29.428
4212,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05691-07209,36.518,1.356,0.252,0.839,2.158,22.025
4213,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05707-03696,4.513,1.268,0.188,1.077,1.700,9.059
4214,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05715-05972,111.605,1.103,0.158,0.778,1.657,42.705
4215,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05723-08094,57.033,1.960,0.385,1.000,2.929,28.742
4216,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05726-04962,86.576,1.042,0.164,0.581,1.486,34.928
4217,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05752-03976,11.489,1.439,0.172,1.105,1.733,12.902
4218,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05759-06807,22.157,2.226,0.368,1.167,3.222,17.276
4219,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05767-03613,13.130,0.866,0.267,0.478,1.688,14.183
4220,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05765-03152,56.623,1.769,0.376,0.900,3.375,27.305
4221,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05798-03838,9.848,1.674,0.179,1.375,2.000,11.090
4222,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05800-05443,67.702,1.103,0.186,0.648,1.530,30.398
4223,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05811-05561,16.002,1.246,0.130,1.000,1.545,14.714
4224,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05813-10547,107.912,1.660,0.340,1.000,2.515,38.396
4225,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05828-09482,105.450,1.447,0.357,0.750,2.321,54.546
4226,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05834-03789,44.724,1.457,0.504,0.600,2.917,26.555
4227,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05838-04622,40.621,1.445,0.192,0.897,1.917,24.898
4228,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05844-00393,20.516,1.623,0.253,1.100,2.133,16.370
4229,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05856-07809,78.370,2.044,0.377,1.227,3.000,33.271
4230,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05855-02438,100.527,1.073,0.251,0.618,1.900,48.360
4231,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05864-08594,4.924,1.875,0.352,1.500,2.625,7.622
4232,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05861-03921,47.596,1.832,0.395,0.850,2.812,25.274
4233,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05866-09130,0.410,2.167,0.000,2.167,2.167,2.562
4234,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05866-09128,6.155,1.573,0.185,1.333,1.917,9.279
4235,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05864-09289,12.720,1.490,0.215,1.095,2.000,12.902
4236,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05869-06539,91.500,1.281,0.179,0.857,1.727,35.833
4237,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05885-02839,34.877,2.028,0.343,1.118,2.875,21.806
4238,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05889-02556,24.208,1.694,0.313,1.059,2.812,17.651
4239,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05894-12006,0.821,1.094,0.133,1.000,1.188,3.843
4240,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05905-03882,25.439,0.716,0.127,0.479,1.080,19.088
4241,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05931-08466,25.439,1.467,0.469,0.619,2.500,18.027
4242,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05969-05546,9.027,1.985,0.400,1.250,2.857,11.090
4243,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05963-09309,130.479,1.152,0.202,0.636,1.698,43.145
4244,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05980-02758,17.643,0.998,0.124,0.571,1.286,15.464
4245,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05989-02181,27.491,1.340,0.380,0.756,2.300,18.933
4246,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05997-12039,5.334,0.815,0.072,0.667,0.897,9.434
4247,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05999-12042,2.462,0.852,0.036,0.808,0.897,5.435
4248,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:05997-03164,49.648,1.743,0.347,1.000,2.625,27.616
4249,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06009-00300,26.670,1.917,0.549,0.929,3.152,18.182
4250,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06014-04205,24.208,1.297,0.207,0.941,1.955,17.276
4251,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06018-07150,15.592,1.538,0.237,1.176,2.400,15.464
4252,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06021-02507,27.081,0.991,0.136,0.677,1.417,19.088
4253,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06022-00259,35.287,1.257,0.230,0.654,1.815,21.120
4254,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06039-03189,22.567,1.823,0.312,1.200,2.857,16.901
4255,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06045-04428,14.361,0.882,0.368,0.481,1.636,14.183
4256,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06067-02115,41.031,0.720,0.100,0.551,1.000,25.274
4257,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06071-02276,4.513,1.149,0.168,0.857,1.417,7.622
4258,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06075-08590,17.233,1.865,0.349,0.882,2.667,15.089
4259,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06087-03186,0.410,2.125,0.000,2.125,2.125,2.562
4260,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06089-02708,10.668,1.819,0.342,1.091,2.444,13.808
4261,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06103-09477,47.596,1.271,0.214,0.667,1.735,25.649
4262,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06114-03104,42.673,1.559,0.303,0.964,2.630,23.993
4263,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06129-03086,13.130,1.599,0.258,1.222,2.385,15.089
4264,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06127-09175,85.755,1.369,0.237,0.696,1.929,34.397
4265,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06136-06868,25.439,2.142,0.626,1.159,3.625,18.557
4266,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06139-08834,2.052,1.983,0.346,1.643,2.400,4.905
4267,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06140-08831,2.462,1.644,0.247,1.400,2.000,6.716
4268,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06141-02124,16.002,1.422,0.415,0.643,2.333,16.370
4269,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06153-09358,18.874,1.780,0.344,1.200,2.700,15.620
4270,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06159-10943,0.410,1.304,0.000,1.304,1.304,2.562
4271,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06163-10943,1.641,1.011,0.075,0.935,1.103,5.811
4272,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06164-10944,0.410,1.000,0.000,1.000,1.000,2.562
4273,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06166-10942,0.821,1.060,0.085,1.000,1.120,3.843
4274,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06165-01136,35.697,0.882,0.110,0.575,1.182,22.181
4275,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06171-03364,29.543,0.803,0.192,0.510,1.389,24.523
4276,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06171-07563,51.289,1.001,0.119,0.636,1.250,26.555
4277,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06201-08386,38.569,1.213,0.180,0.769,1.630,23.993
4278,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06212-07041,31.184,2.376,0.656,1.333,3.647,20.369
4279,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06212-06908,54.161,1.702,0.448,0.862,2.694,26.930
4280,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06220-07950,12.309,1.392,0.210,0.952,1.688,12.527
4281,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06225-04380,0.410,1.571,0.000,1.571,1.571,2.562
4282,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06226-04381,0.410,2.100,0.000,2.100,2.100,2.562
4283,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06227-09759,0.410,1.467,0.000,1.467,1.467,2.562
4284,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06225-03930,22.567,1.132,0.155,0.800,1.533,17.807
4285,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06227-08942,43.083,1.120,0.141,0.757,1.439,24.368
4286,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06228-04375,42.262,1.090,0.441,0.488,2.300,27.991
4287,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06231-08706,21.747,2.073,0.258,1.385,2.875,20.524
4288,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06237-04378,0.821,1.652,0.114,1.571,1.733,3.843
4289,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06245-11672,68.522,1.217,0.147,0.870,1.640,31.459
4290,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06252-02607,8.617,1.307,0.376,0.867,2.500,14.339
4291,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06256-09422,0.410,1.333,0.000,1.333,1.333,2.562
4292,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06249-10286,73.446,1.489,0.211,1.000,2.125,35.394
4293,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06259-04147,0.410,1.667,0.000,1.667,1.667,2.562
4294,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06260-03122,21.336,0.733,0.166,0.509,1.500,16.901
4295,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06265-04170,2.052,1.059,0.237,0.714,1.368,4.905
4296,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06274-04143,0.410,1.250,0.000,1.250,1.250,2.562
4297,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06272-04152,6.975,0.897,0.124,0.727,1.143,10.185
4298,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06278-04146,1.641,1.019,0.125,0.917,1.200,7.247
4299,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06280-04169,0.410,1.250,0.000,1.250,1.250,2.562
4300,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06283-04169,1.231,0.967,0.208,0.800,1.200,4.905
4301,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06285-04154,0.821,0.821,0.051,0.786,0.857,3.843
4302,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06282-04159,18.464,0.833,0.186,0.576,1.429,36.144
4303,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06287-09623,2.872,1.019,0.069,0.917,1.087,7.467
4304,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06288-04159,1.641,0.756,0.088,0.677,0.862,4.905
4305,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06289-04547,13.130,1.098,0.404,0.567,1.917,14.339
4306,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06293-05317,0.410,0.739,0.000,0.739,0.739,2.562
4307,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06294-04546,0.821,1.182,0.257,1.000,1.364,3.624
4308,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06295-05318,0.410,0.750,0.000,0.750,0.750,2.562
4309,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06310-08429,41.852,1.139,0.161,0.870,1.455,25.118
4310,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06326-02205,19.285,1.945,0.276,1.294,2.615,16.901
4311,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06336-04311,53.341,1.245,0.519,0.578,2.714,27.836
4312,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06342-04042,6.565,2.031,0.289,1.500,2.571,8.903
4313,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06336-04356,85.755,1.027,0.153,0.647,1.476,35.083
4314,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06344-05265,4.103,1.032,0.112,0.818,1.160,6.716
4315,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06346-01052,32.415,1.226,0.230,0.750,1.938,20.900
4316,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06373-03545,1.231,2.524,0.132,2.375,2.625,5.124
4317,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06387-02979,20.105,1.446,0.274,0.900,2.438,16.370
4318,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06392-05740,0.410,0.839,0.000,0.839,0.839,2.562
4319,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06389-03031,25.029,2.039,0.410,1.263,3.067,18.182
4320,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06392-03728,28.312,1.450,0.290,0.842,2.000,20.524
4321,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06410-05486,37.338,1.377,0.241,0.812,2.125,22.931
4322,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06412-04327,22.567,1.549,0.231,1.118,2.188,17.276
4323,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06423-09671,9.027,2.134,0.311,1.571,2.667,10.715
4324,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06427-05074,16.413,1.182,0.360,0.771,2.364,15.089
4325,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06432-08232,0.821,0.820,0.126,0.731,0.909,3.624
4326,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06431-05043,25.850,1.320,0.230,0.871,1.818,18.713
4327,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06449-09727,51.289,1.124,0.174,0.829,1.684,27.461
4328,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06458-05062,39.800,1.737,0.488,0.706,3.000,22.931
4329,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06459-06635,88.217,1.339,0.198,0.853,1.971,36.364
4330,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06470-05122,45.545,2.087,0.364,1.429,3.417,26.335
4331,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06509-11587,27.901,1.663,0.404,0.963,2.800,19.463
4332,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06508-08908,57.854,0.828,0.176,0.583,1.684,28.367
4333,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06513-03609,6.155,0.723,0.098,0.591,0.892,10.715
4334,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06510-02889,61.957,1.962,0.384,1.150,3.000,29.117
4335,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06520-04398,32.825,0.658,0.087,0.492,0.966,21.120
4336,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06524-01291,20.926,2.164,0.496,1.167,3.333,17.056
4337,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06544-02206,16.823,1.896,0.329,1.250,2.667,15.089
4338,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06547-03102,4.103,1.557,0.491,1.000,2.333,7.247
4339,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06556-03101,51.289,1.077,0.363,0.569,2.333,44.142
4340,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06558-03562,85.755,1.011,0.157,0.543,1.600,34.397
4341,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06567-08049,0.410,1.400,0.000,1.400,1.400,2.562
4342,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06568-08051,1.641,1.614,0.265,1.400,2.000,6.341
4343,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06569-08053,0.821,1.403,0.313,1.182,1.625,3.843
4344,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06564-09762,36.928,1.412,0.207,0.962,1.920,23.242
4345,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06577-00978,23.388,1.506,0.229,1.136,2.091,18.713
4346,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06580-03605,24.619,1.491,0.256,0.875,2.053,21.055
4347,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06611-00242,24.619,1.322,0.202,0.840,1.750,18.182
4348,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06620-03045,0.821,0.667,0.199,0.526,0.808,3.624
4349,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06627-05332,8.617,1.349,0.167,1.000,1.625,10.340
4350,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06627-02712,80.421,1.505,0.303,0.893,2.276,34.772
4351,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06625-10010,106.271,1.019,0.221,0.643,2.000,46.924
4352,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06635-03418,27.081,0.798,0.088,0.634,1.103,19.619
4353,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06639-03665,3.283,0.996,0.133,0.806,1.200,7.998
4354,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06644-03665,1.231,1.100,0.152,0.962,1.263,3.624
4355,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06642-07523,9.027,0.828,0.078,0.653,0.944,15.089
4356,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06647-03480,18.874,1.231,0.295,0.789,2.000,15.995
4357,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06645-07032,73.036,1.889,0.450,1.056,3.042,31.835
4358,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06656-08723,25.850,1.370,0.165,1.000,1.800,19.619
4359,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06662-01289,32.825,1.504,0.401,0.579,2.479,21.120
4360,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06655-03261,161.253,1.131,0.351,0.632,2.750,49.861
4361,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06669-02385,0.410,1.700,0.000,1.700,1.700,2.562
4362,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06668-11148,8.206,1.299,0.379,0.850,2.286,10.715
4363,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06672-02385,0.821,1.300,0.283,1.100,1.500,3.624
4364,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06677-11152,0.410,2.000,0.000,2.000,2.000,2.562
4365,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06678-07301,0.410,1.600,0.000,1.600,1.600,2.562
4366,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06672-05262,74.267,1.691,0.437,0.957,2.759,32.210
4367,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06676-07299,25.029,1.716,0.244,1.235,2.357,19.088
4368,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06682-05151,32.415,1.611,0.279,1.091,2.444,20.744
4369,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06702-05745,66.471,1.306,0.208,0.882,1.750,30.023
4370,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06710-00954,1.641,1.021,0.228,0.688,1.167,4.905
4371,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06717-05802,36.518,0.692,0.096,0.528,1.074,23.993
4372,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06716-08840,61.137,0.971,0.143,0.725,1.455,31.084
4373,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06738-10082,36.928,1.065,0.134,0.759,1.381,22.025
4374,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06742-00678,51.289,1.484,0.281,0.838,2.229,26.555
4375,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06744-07154,25.439,1.722,0.255,0.957,2.211,18.557
4376,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06753-03211,4.513,1.099,0.130,0.905,1.312,9.809
4377,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06758-08298,32.004,1.704,0.221,1.273,2.235,21.650
4378,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06770-08691,38.159,0.972,0.152,0.720,1.276,23.087
4379,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06782-06022,13.540,2.337,0.372,1.818,3.250,14.183
4380,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06784-03555,27.081,1.065,0.179,0.673,1.516,19.088
4381,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06788-11733,18.054,1.641,0.283,1.214,2.250,15.995
4382,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06789-09265,80.421,1.253,0.224,0.704,1.706,33.491
4383,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06804-05019,21.336,1.608,0.255,1.125,2.231,16.746
4384,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06852-02292,7.796,1.954,0.254,1.533,2.455,10.340
4385,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06850-05739,82.063,1.555,0.254,1.067,2.357,35.458
4386,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06854-02708,19.695,1.910,0.283,1.353,2.571,15.995
4387,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06852-05638,206.387,1.526,0.255,0.917,2.308,57.484
4388,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06872-03310,7.796,1.710,0.312,1.235,2.273,10.185
4389,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06870-08463,46.776,1.119,0.142,0.733,1.526,24.743
4390,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06875-05519,4.103,1.536,0.280,1.235,2.200,7.092
4391,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06873-05769,40.621,1.355,0.206,1.000,1.941,23.617
4392,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06886-02284,30.773,1.415,0.261,0.968,2.100,22.181
4393,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06915-02768,21.336,1.723,0.360,1.040,2.600,17.807
4394,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06922-05415,11.489,3.213,0.786,2.100,4.750,11.996
4395,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06927-06645,22.978,1.483,0.266,1.000,2.000,18.182
4396,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06928-03595,26.260,1.763,0.304,1.080,2.400,18.557
4397,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06935-00989,4.513,1.368,0.177,1.120,1.727,8.528
4398,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06938-04214,0.410,1.636,0.000,1.636,1.636,2.562
4399,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06944-07259,6.975,1.814,0.235,1.308,2.250,15.995
4400,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06949-07411,113.246,1.207,0.243,0.660,1.649,38.771
4401,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06984-05918,110.374,1.491,0.317,0.867,2.314,39.302
4402,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:06999-06305,0.821,2.417,0.236,2.250,2.583,3.624
4403,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:07014-02958,24.208,0.941,0.111,0.703,1.280,18.713
4404,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:07019-03703,43.493,0.913,0.313,0.485,2.000,25.274
4405,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:07025-07556,32.415,1.178,0.184,0.725,1.534,20.744
4406,slice0007_Result of After_GA3_A1 Region1_Merged_RAW_ch01.tif:07057-11023,6.565,1.864,0.184,1.471,2.154,10.185
